number	PRI.div.model	density	PRI.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density
239	11.6159	0.0154366	1.09521	1.89561	1.49985	0.00692295	0.00659326	1.94804e-07	0.00998666	53.4668
240	11.6605	0.0153887	1.09561	1.86515	1.50195	0.00694748	0.0066207	1.98374e-07	0.0100286	53.5628
241	11.7051	0.0153408	1.09601	1.83508	1.50405	0.00697266	0.00664815	2.02006e-07	0.0100706	53.6573
242	11.7497	0.0152928	1.09641	1.8054	1.50615	0.00699848	0.0066756	2.05701e-07	0.0101125	53.7503
243	11.7943	0.0152447	1.09681	1.77611	1.50825	0.00702495	0.00670305	2.0946e-07	0.0101545	53.8417
244	11.8389	0.0151965	1.09721	1.74721	1.51035	0.00705206	0.0067305	2.13285e-07	0.0101965	53.9314
245	11.8835	0.0151484	1.09761	1.7187	1.51245	0.00707982	0.00675794	2.17175e-07	0.0102384	54.0197
246	11.9281	0.0151001	1.09801	1.69056	1.51455	0.00710821	0.00678539	2.21133e-07	0.0102804	54.1063
247	11.9727	0.0150518	1.09841	1.66281	1.51665	0.00713725	0.00681284	2.2516e-07	0.0103223	54.1913
248	12.0173	0.0150035	1.09881	1.63542	1.51875	0.00716694	0.00684029	2.29256e-07	0.0103643	54.2747
249	12.0619	0.0149551	1.09921	1.60841	1.52085	0.00719726	0.00686773	2.33423e-07	0.0104063	54.3565
250	12.1065	0.0149067	1.09961	1.58176	1.52295	0.00722822	0.00689518	2.37662e-07	0.0104482	54.4366
251	12.1511	0.0148583	1.10001	1.55548	1.52505	0.00725983	0.00692263	2.41975e-07	0.0104902	54.5151
252	12.1957	0.0148098	1.10041	1.52955	1.52715	0.00729207	0.00695008	2.46362e-07	0.0105321	54.592
253	12.2403	0.0147613	1.10081	1.50399	1.52925	0.00732495	0.00697752	2.50825e-07	0.0105741	54.6672
254	12.2849	0.0147128	1.10121	1.47877	1.53135	0.00735846	0.00700497	2.55365e-07	0.0106161	54.7408
255	12.3295	0.0146643	1.10161	1.45391	1.53345	0.00739261	0.00703242	2.59983e-07	0.010658	54.8127
256	12.3741	0.0146158	1.10201	1.42939	1.53555	0.0074274	0.00705987	2.64681e-07	0.0107	54.8829
257	12.4187	0.0145672	1.10241	1.40521	1.53765	0.00746281	0.00708731	2.69461e-07	0.0107419	54.9515
258	12.4633	0.0145187	1.10281	1.38137	1.53975	0.00749886	0.00711476	2.74323e-07	0.0107839	55.0183
259	12.508	0.0144702	1.10321	1.35787	1.54185	0.00753553	0.00714221	2.79269e-07	0.0108259	55.0835
260	12.5526	0.0144217	1.10361	1.33471	1.54395	0.00757283	0.00716966	2.843e-07	0.0108678	55.147
261	12.5972	0.0143732	1.10401	1.31187	1.54605	0.00761076	0.0071971	2.89418e-07	0.0109098	55.2088
262	12.6418	0.0143247	1.10441	1.28935	1.54815	0.00764931	0.00722455	2.94624e-07	0.0109518	55.2688
263	12.6864	0.0142762	1.10481	1.26716	1.55026	0.00768847	0.007252	2.9992e-07	0.0109937	55.3272
264	12.731	0.0142277	1.10521	1.24529	1.55236	0.00772826	0.00727945	3.05307e-07	0.0110357	55.3838
265	12.7756	0.0141793	1.10561	1.22374	1.55446	0.00776866	0.00730689	3.10787e-07	0.0110776	55.4387
266	12.8202	0.0141309	1.10601	1.2025	1.55656	0.00780967	0.00733434	3.16362e-07	0.0111196	55.4919
267	12.8648	0.0140825	1.10641	1.18156	1.55866	0.0078513	0.00736179	3.22033e-07	0.0111616	55.5433
268	12.9094	0.0140342	1.10681	1.16094	1.56076	0.00789353	0.00738924	3.27801e-07	0.0112035	55.593
269	12.954	0.0139859	1.10721	1.14061	1.56286	0.00793636	0.00741669	3.33669e-07	0.0112455	55.641
270	12.9986	0.0139376	1.10761	1.12059	1.56496	0.0079798	0.00744413	3.39638e-07	0.0112874	55.6872
271	13.0432	0.0138894	1.10801	1.10086	1.56706	0.00802383	0.00747158	3.4571e-07	0.0113294	55.7316
272	13.0878	0.0138412	1.10841	1.08143	1.56916	0.00806846	0.00749903	3.51887e-07	0.0113714	55.7743
273	13.1324	0.0137931	1.10881	1.06228	1.57126	0.00811369	0.00752648	3.5817e-07	0.0114133	55.8152
274	13.177	0.0137451	1.10921	1.04342	1.57336	0.0081595	0.00755392	3.64561e-07	0.0114553	55.8543
275	13.2216	0.0136971	1.10961	1.02485	1.57546	0.00820589	0.00758137	3.71062e-07	0.0114972	55.8917
276	13.2662	0.0136491	1.11001	1.00655	1.57756	0.00825287	0.00760882	3.77675e-07	0.0115392	55.9273
277	13.3108	0.0136012	1.11041	0.988532	1.57966	0.00830043	0.00763627	3.84402e-07	0.0115812	55.9611
278	13.3554	0.0135534	1.11081	0.970786	1.58176	0.00834856	0.00766371	3.91245e-07	0.0116231	55.9931
279	13.4	0.0135057	1.11121	0.953312	1.58386	0.00839725	0.00769116	3.98206e-07	0.0116651	56.0234
280	13.4446	0.013458	1.11161	0.936105	1.58596	0.00844652	0.00771861	4.05286e-07	0.011707	56.0518
281	13.4892	0.0134105	1.11201	0.919163	1.58806	0.00849635	0.00774606	4.12489e-07	0.011749	56.0785
282	13.5339	0.0133629	1.11241	0.902481	1.59016	0.00854673	0.0077735	4.19816e-07	0.011791	56.1034
283	13.5785	0.0133155	1.11281	0.886058	1.59226	0.00859767	0.00780095	4.27268e-07	0.0118329	56.1264
284	13.6231	0.0132682	1.11321	0.86989	1.59436	0.00864915	0.0078284	4.34849e-07	0.0118749	56.1477
285	13.6677	0.0132209	1.11361	0.853974	1.59646	0.00870118	0.00785585	4.42561e-07	0.0119169	56.1672
286	13.7123	0.0131738	1.11401	0.838307	1.59856	0.00875375	0.00788329	4.50405e-07	0.0119588	56.1848
287	13.7569	0.0131267	1.11441	0.822887	1.60066	0.00880685	0.00791074	4.58385e-07	0.0120008	56.2007
288	13.8015	0.0130797	1.11481	0.807709	1.60276	0.00886048	0.00793819	4.66502e-07	0.0120427	56.2147
289	13.8461	0.0130328	1.11521	0.792771	1.60486	0.00891464	0.00796564	4.74758e-07	0.0120847	56.227
290	13.8907	0.0129861	1.11561	0.778071	1.60696	0.00896931	0.00799309	4.83157e-07	0.0121267	56.2374
291	13.9353	0.0129394	1.11601	0.763604	1.60906	0.0090245	0.00802053	4.91701e-07	0.0121686	56.2461
292	13.9799	0.0128928	1.11641	0.749369	1.61116	0.0090802	0.00804798	5.00392e-07	0.0122106	56.2529
293	14.0245	0.0128464	1.11681	0.735363	1.61326	0.0091364	0.00807543	5.09232e-07	0.0122525	56.2579
294	14.0691	0.0128	1.11721	0.721582	1.61536	0.0091931	0.00810288	5.18225e-07	0.0122945	56.2611
295	14.1137	0.0127538	1.11761	0.708023	1.61746	0.00925029	0.00813032	5.27373e-07	0.0123365	56.2625
296	14.1583	0.0127076	1.11801	0.694685	1.61956	0.00930797	0.00815777	5.36678e-07	0.0123784	56.262
297	14.2029	0.0126616	1.11841	0.681563	1.62166	0.00936613	0.00818522	5.46143e-07	0.0124204	56.2598
298	14.2475	0.0126157	1.11881	0.668656	1.62376	0.00942476	0.00821267	5.55772e-07	0.0124623	56.2557
299	14.2921	0.01257	1.11921	0.65596	1.62586	0.00948386	0.00824011	5.65567e-07	0.0125043	56.2499
300	14.3367	0.0125243	1.11961	0.643473	1.62796	0.00954343	0.00826756	5.7553e-07	0.0125463	56.2422
301	14.3813	0.0124788	1.12001	0.631191	1.63006	0.00960345	0.00829501	5.85666e-07	0.0125882	56.2327
302	14.4259	0.0124334	1.12041	0.619113	1.63216	0.00966392	0.00832246	5.95976e-07	0.0126302	56.2214
303	14.4705	0.0123882	1.12081	0.607236	1.63426	0.00972483	0.0083499	6.06463e-07	0.0126721	56.2083
304	14.5152	0.012343	1.12121	0.595557	1.63636	0.00978618	0.00837735	6.17132e-07	0.0127141	56.1934
305	14.5598	0.012298	1.12161	0.584073	1.63846	0.00984796	0.0084048	6.27984e-07	0.0127561	56.1766
306	14.6044	0.0122532	1.12201	0.572781	1.64056	0.00991016	0.00843225	6.39024e-07	0.012798	56.1581
307	14.649	0.0122084	1.12241	0.56168	1.64266	0.00997278	0.00845969	6.50254e-07	0.01284	56.1378
308	14.6936	0.0121638	1.12281	0.550766	1.64476	0.0100358	0.00848714	6.61678e-07	0.0128819	56.1157
309	14.7382	0.0121194	1.12321	0.540037	1.64686	0.0100992	0.00851459	6.73299e-07	0.0129239	56.0917
310	14.7828	0.0120751	1.12361	0.52949	1.64896	0.0101631	0.00854204	6.8512e-07	0.0129659	56.066
311	14.8274	0.0120309	1.12401	0.519123	1.65107	0.0102273	0.00856949	6.97146e-07	0.0130078	56.0385
312	14.872	0.0119869	1.12441	0.508934	1.65317	0.0102919	0.00859693	7.09378e-07	0.0130498	56.0092
313	14.9166	0.011943	1.12481	0.498919	1.65527	0.0103569	0.00862438	7.21823e-07	0.0130918	55.9781
314	14.9612	0.0118993	1.12521	0.489077	1.65737	0.0104222	0.00865183	7.34481e-07	0.0131337	55.9452
315	15.0058	0.0118557	1.12561	0.479405	1.65947	0.0104879	0.00867928	7.47359e-07	0.0131757	55.9106
316	15.0504	0.0118123	1.12601	0.469901	1.66157	0.0105539	0.00870672	7.60459e-07	0.0132176	55.8741
317	15.095	0.011769	1.12641	0.460562	1.66367	0.0106203	0.00873417	7.73785e-07	0.0132596	55.8359
318	15.1396	0.0117259	1.12681	0.451386	1.66577	0.0106871	0.00876162	7.87341e-07	0.0133016	55.7959
319	15.1842	0.0116829	1.12721	0.44237	1.66787	0.0107541	0.00878907	8.01131e-07	0.0133435	55.7542
320	15.2288	0.0116401	1.12761	0.433513	1.66997	0.0108215	0.00881651	8.1516e-07	0.0133855	55.7107
321	15.2734	0.0115974	1.12801	0.424811	1.67207	0.0108892	0.00884396	8.29431e-07	0.0134274	55.6654
322	15.318	0.0115549	1.12841	0.416264	1.67417	0.0109572	0.00887141	8.43949e-07	0.0134694	55.6184
323	15.3626	0.0115126	1.12881	0.407868	1.67627	0.0110254	0.00889886	8.58717e-07	0.0135114	55.5696
324	15.4072	0.0114704	1.12921	0.399621	1.67837	0.011094	0.0089263	8.73741e-07	0.0135533	55.5191
325	15.4518	0.0114284	1.12961	0.391521	1.68047	0.0111629	0.00895375	8.89025e-07	0.0135953	55.4669
326	15.4964	0.0113866	1.13001	0.383566	1.68257	0.011232	0.0089812	9.04572e-07	0.0136372	55.4129
327	15.5411	0.0113449	1.13041	0.375754	1.68467	0.0113014	0.00900865	9.20389e-07	0.0136792	55.3572
328	15.5857	0.0113033	1.13081	0.368083	1.68677	0.011371	0.00903609	9.36479e-07	0.0137212	55.2998
329	15.6303	0.011262	1.13121	0.360549	1.68887	0.0114409	0.00906354	9.52848e-07	0.0137631	55.2406
330	15.6749	0.0112208	1.13161	0.353153	1.69097	0.011511	0.00909099	9.69499e-07	0.0138051	55.1797
331	15.7195	0.0111797	1.13201	0.345891	1.69307	0.0115813	0.00911844	9.86439e-07	0.013847	55.1172
332	15.7641	0.0111389	1.13241	0.338761	1.69517	0.0116519	0.00914588	1.00367e-06	0.013889	55.0529
333	15.8087	0.0110982	1.13281	0.331761	1.69727	0.0117226	0.00917333	1.0212e-06	0.013931	54.9869
334	15.8533	0.0110577	1.13321	0.324889	1.69937	0.0117936	0.00920078	1.03904e-06	0.0139729	54.9193
335	15.8979	0.0110173	1.13361	0.318144	1.70147	0.0118648	0.00922823	1.05718e-06	0.0140149	54.85
336	15.9425	0.0109771	1.13401	0.311524	1.70357	0.0119361	0.00925568	1.07564e-06	0.0140568	54.779
337	15.9871	0.0109371	1.13441	0.305026	1.70567	0.0120076	0.00928312	1.09441e-06	0.0140988	54.7063
338	16.0317	0.0108973	1.13481	0.298648	1.70777	0.0120793	0.00931057	1.11352e-06	0.0141408	54.632
339	16.0763	0.0108576	1.13521	0.292389	1.70987	0.0121511	0.00933802	1.13295e-06	0.0141827	54.556
340	16.1209	0.0108181	1.13561	0.286246	1.71197	0.0122231	0.00936547	1.15272e-06	0.0142247	54.4784
341	16.1655	0.0107788	1.13601	0.280219	1.71407	0.0122952	0.00939291	1.17283e-06	0.0142667	54.3991
342	16.2101	0.0107396	1.13641	0.274305	1.71617	0.0123674	0.00942036	1.19329e-06	0.0143086	54.3182
343	16.2547	0.0107007	1.13681	0.268502	1.71827	0.0124398	0.00944781	1.2141e-06	0.0143506	54.2357
344	16.2993	0.0106619	1.13721	0.262809	1.72037	0.0125122	0.00947526	1.23528e-06	0.0143925	54.1516
345	16.3439	0.0106233	1.13761	0.257223	1.72247	0.0125848	0.0095027	1.25682e-06	0.0144345	54.0658
346	16.3885	0.0105848	1.13801	0.251744	1.72457	0.0126574	0.00953015	1.27873e-06	0.0144765	53.9785
347	16.4331	0.0105465	1.13841	0.246368	1.72667	0.0127301	0.0095576	1.30103e-06	0.0145184	53.8896
348	16.4777	0.0105085	1.13881	0.241096	1.72877	0.0128029	0.00958505	1.32371e-06	0.0145604	53.7991
349	16.5224	0.0104705	1.13921	0.235924	1.73087	0.0128758	0.00961249	1.34678e-06	0.0146023	53.707
350	16.567	0.0104328	1.13961	0.230852	1.73297	0.0129487	0.00963994	1.37025e-06	0.0146443	53.6134
351	16.6116	0.0103952	1.14001	0.225878	1.73507	0.0130216	0.00966739	1.39414e-06	0.0146863	53.5182
352	16.6562	0.0103578	1.14041	0.220999	1.73717	0.0130945	0.00969484	1.41843e-06	0.0147282	53.4214
353	16.7008	0.0103206	1.14081	0.216215	1.73927	0.0131675	0.00972228	1.44314e-06	0.0147702	53.3232
354	16.7454	0.0102836	1.14121	0.211524	1.74137	0.0132405	0.00974973	1.46829e-06	0.0148121	53.2234
355	16.79	0.0102468	1.14161	0.206925	1.74347	0.0133135	0.00977718	1.49387e-06	0.0148541	53.1221
356	16.8346	0.0102101	1.14201	0.202415	1.74557	0.0133865	0.00980463	1.51989e-06	0.0148961	53.0192
357	16.8792	0.0101736	1.14241	0.197993	1.74767	0.0134594	0.00983207	1.54637e-06	0.014938	52.9149
358	16.9238	0.0101373	1.14281	0.193659	1.74977	0.0135323	0.00985952	1.5733e-06	0.01498	52.8091
359	16.9684	0.0101011	1.14321	0.189409	1.75188	0.0136052	0.00988697	1.6007e-06	0.0150219	52.7018
360	17.013	0.0100652	1.14361	0.185244	1.75398	0.013678	0.00991442	1.62857e-06	0.0150639	52.5931
361	17.0576	0.0100294	1.14401	0.181161	1.75608	0.0137508	0.00994187	1.65693e-06	0.0151059	52.4829
362	17.1022	0.00999377	1.14441	0.17716	1.75818	0.0138234	0.00996931	1.68578e-06	0.0151478	52.3712
363	17.1468	0.00995835	1.14481	0.173238	1.76028	0.013896	0.00999676	1.71513e-06	0.0151898	52.2581
364	17.1914	0.00992309	1.14521	0.169394	1.76238	0.0139685	0.0100242	1.74499e-06	0.0152317	52.1436
365	17.236	0.00988802	1.14561	0.165627	1.76448	0.0140409	0.0100517	1.77537e-06	0.0152737	52.0277
366	17.2806	0.00985312	1.14601	0.161936	1.76658	0.0141132	0.0100791	1.80627e-06	0.0153157	51.9104
367	17.3252	0.0098184	1.14641	0.158319	1.76868	0.0141854	0.0101066	1.83771e-06	0.0153576	51.7916
368	17.3698	0.00978386	1.14681	0.154775	1.77078	0.0142574	0.010134	1.86969e-06	0.0153996	51.6715
369	17.4144	0.0097495	1.14721	0.151303	1.77288	0.0143293	0.0101614	1.90223e-06	0.0154416	51.5501
370	17.459	0.00971531	1.14761	0.147901	1.77498	0.014401	0.0101889	1.93533e-06	0.0154835	51.4272
371	17.5037	0.0096813	1.14801	0.144569	1.77708	0.0144726	0.0102163	1.969e-06	0.0155255	51.303
372	17.5483	0.00964746	1.14841	0.141304	1.77918	0.014544	0.0102438	2.00326e-06	0.0155674	51.1775
373	17.5929	0.0096138	1.14881	0.138106	1.78128	0.0146152	0.0102712	2.03812e-06	0.0156094	51.0507
374	17.6375	0.00958031	1.14921	0.134974	1.78338	0.0146862	0.0102987	2.07357e-06	0.0156514	50.9225
375	17.6821	0.009547	1.14961	0.131907	1.78548	0.0147569	0.0103261	2.10964e-06	0.0156933	50.7931
376	17.7267	0.00951387	1.15001	0.128902	1.78758	0.0148275	0.0103536	2.14634e-06	0.0157353	50.6623
377	17.7713	0.00948091	1.15042	0.12596	1.78968	0.0148979	0.010381	2.18367e-06	0.0157772	50.5303
378	17.8159	0.00944812	1.15082	0.123078	1.79178	0.014968	0.0104085	2.22165e-06	0.0158192	50.397
379	17.8605	0.00941551	1.15122	0.120257	1.79388	0.0150378	0.0104359	2.26028e-06	0.0158612	50.2625
380	17.9051	0.00938307	1.15162	0.117494	1.79598	0.0151074	0.0104634	2.29958e-06	0.0159031	50.1267
381	17.9497	0.00935081	1.15202	0.114789	1.79808	0.0151768	0.0104908	2.33957e-06	0.0159451	49.9897
382	17.9943	0.00931871	1.15242	0.11214	1.80018	0.0152458	0.0105183	2.38024e-06	0.015987	49.8515
383	18.0389	0.00928679	1.15282	0.109548	1.80228	0.0153146	0.0105457	2.42162e-06	0.016029	49.712
384	18.0835	0.00925504	1.15322	0.107009	1.80438	0.015383	0.0105732	2.46372e-06	0.016071	49.5714
385	18.1281	0.00922346	1.15362	0.104525	1.80648	0.0154512	0.0106006	2.50654e-06	0.0161129	49.4296
386	18.1727	0.00919205	1.15402	0.102092	1.80858	0.015519	0.0106281	2.55011e-06	0.0161549	49.2867
387	18.2173	0.00916081	1.15442	0.0997119	1.81068	0.0155865	0.0106555	2.59443e-06	0.0161968	49.1426
388	18.2619	0.00912975	1.15482	0.097382	1.81278	0.0156537	0.010683	2.63951e-06	0.0162388	48.9973
389	18.3065	0.00909885	1.15522	0.0951017	1.81488	0.0157205	0.0107104	2.68538e-06	0.0162808	48.8509
390	18.3511	0.00906811	1.15562	0.0928701	1.81698	0.015787	0.0107378	2.73204e-06	0.0163227	48.7034
391	18.3957	0.00903755	1.15602	0.0906863	1.81908	0.015853	0.0107653	2.7795e-06	0.0163647	48.5548
392	18.4403	0.00900716	1.15642	0.0885495	1.82118	0.0159187	0.0107927	2.82778e-06	0.0164066	48.4052
393	18.4849	0.00897693	1.15682	0.0864586	1.82328	0.015984	0.0108202	2.8769e-06	0.0164486	48.2544
394	18.5296	0.00894686	1.15722	0.0844129	1.82538	0.016049	0.0108476	2.92687e-06	0.0164906	48.1026
395	18.5742	0.00891697	1.15762	0.0824114	1.82748	0.0161135	0.0108751	2.9777e-06	0.0165325	47.9498
396	18.6188	0.00888723	1.15802	0.0804534	1.82958	0.0161775	0.0109025	3.0294e-06	0.0165745	47.7959
397	18.6634	0.00885766	1.15842	0.0785379	1.83168	0.0162412	0.01093	3.082e-06	0.0166165	47.641
398	18.708	0.00882826	1.15882	0.0766642	1.83378	0.0163044	0.0109574	3.1355e-06	0.0166584	47.485
399	18.7526	0.00879902	1.15922	0.0748313	1.83588	0.0163672	0.0109849	3.18993e-06	0.0167004	47.3281
400	18.7972	0.00876994	1.15962	0.0730387	1.83798	0.0164295	0.0110123	3.2453e-06	0.0167423	47.1702
401	18.8418	0.00874102	1.16002	0.0712854	1.84008	0.0164913	0.0110398	3.30162e-06	0.0167843	47.0114
402	18.8864	0.00871226	1.16042	0.0695707	1.84218	0.0165527	0.0110672	3.35891e-06	0.0168263	46.8516
403	18.931	0.00868367	1.16082	0.0678938	1.84428	0.0166135	0.0110947	3.41719e-06	0.0168682	46.6909
404	18.9756	0.00865523	1.16122	0.066254	1.84638	0.0166739	0.0111221	3.47647e-06	0.0169102	46.5292
405	19.0202	0.00862695	1.16162	0.0646506	1.84848	0.0167338	0.0111496	3.53677e-06	0.0169521	46.3666
406	19.0648	0.00859883	1.16202	0.0630828	1.85058	0.0167932	0.011177	3.59811e-06	0.0169941	46.2032
407	19.1094	0.00857087	1.16242	0.0615499	1.85269	0.016852	0.0112045	3.66051e-06	0.0170361	46.0388
408	19.154	0.00854306	1.16282	0.0600513	1.85479	0.0169103	0.0112319	3.72398e-06	0.017078	45.8736
409	19.1986	0.00851541	1.16322	0.0585862	1.85689	0.0169681	0.0112594	3.78854e-06	0.01712	45.7075
410	19.2432	0.00848792	1.16362	0.057154	1.85899	0.0170253	0.0112868	3.8542e-06	0.0171619	45.5406
411	19.2878	0.00846058	1.16402	0.055754	1.86109	0.0170819	0.0113142	3.921e-06	0.0172039	45.3729
412	19.3324	0.00843339	1.16442	0.0543855	1.86319	0.017138	0.0113417	3.98895e-06	0.0172459	45.2043
413	19.377	0.00840636	1.16482	0.053048	1.86529	0.0171935	0.0113691	4.05806e-06	0.0172878	45.035
414	19.4216	0.00837948	1.16522	0.0517407	1.86739	0.0172485	0.0113966	4.12835e-06	0.0173298	44.8648
415	19.4662	0.00835275	1.16562	0.0504632	1.86949	0.0173028	0.011424	4.19985e-06	0.0173717	44.6939
416	19.5109	0.00832617	1.16602	0.0492146	1.87159	0.0173565	0.0114515	4.27258e-06	0.0174137	44.5223
417	19.5555	0.00829975	1.16642	0.0479946	1.87369	0.0174096	0.0114789	4.34655e-06	0.0174557	44.3499
418	19.6001	0.00827347	1.16682	0.0468025	1.87579	0.0174621	0.0115064	4.42179e-06	0.0174976	44.1768
419	19.6447	0.00824734	1.16722	0.0456377	1.87789	0.017514	0.0115338	4.49832e-06	0.0175396	44.0029
420	19.6893	0.00822135	1.16762	0.0444996	1.87999	0.0175653	0.0115613	4.57616e-06	0.0175816	43.8284
421	19.7339	0.00819552	1.16802	0.0433878	1.88209	0.0176159	0.0115887	4.65533e-06	0.0176235	43.6532
422	19.7785	0.00816983	1.16842	0.0423016	1.88419	0.0176658	0.0116162	4.73585e-06	0.0176655	43.4773
423	19.8231	0.00814428	1.16882	0.0412405	1.88629	0.0177151	0.0116436	4.81775e-06	0.0177074	43.3008
424	19.8677	0.00811888	1.16922	0.040204	1.88839	0.0177637	0.0116711	4.90105e-06	0.0177494	43.1236
425	19.9123	0.00809363	1.16962	0.0391916	1.89049	0.0178117	0.0116985	4.98578e-06	0.0177914	42.9458
426	19.9569	0.00806851	1.17002	0.0382027	1.89259	0.017859	0.011726	5.07194e-06	0.0178333	42.7674
427	20.0015	0.00804354	1.17042	0.037237	1.89469	0.0179055	0.0117534	5.15958e-06	0.0178753	42.5884
428	20.0461	0.00801871	1.17082	0.0362938	1.89679	0.0179514	0.0117809	5.24871e-06	0.0179172	42.4088
429	20.0907	0.00799402	1.17122	0.0353727	1.89889	0.0179966	0.0118083	5.33936e-06	0.0179592	42.2286
430	20.1353	0.00796947	1.17162	0.0344733	1.90099	0.0180411	0.0118358	5.43155e-06	0.0180012	42.0479
431	20.1799	0.00794506	1.17202	0.0335951	1.90309	0.0180849	0.0118632	5.52531e-06	0.0180431	41.8666
432	20.2245	0.00792079	1.17242	0.0327376	1.90519	0.0181279	0.0118906	5.62066e-06	0.0180851	41.6848
433	20.2691	0.00789665	1.17282	0.0319003	1.90729	0.0181702	0.0119181	5.71764e-06	0.018127	41.5025
434	20.3137	0.00787265	1.17322	0.031083	1.90939	0.0182118	0.0119455	5.81627e-06	0.018169	41.3197
435	20.3583	0.00784879	1.17362	0.030285	1.91149	0.0182527	0.011973	5.91657e-06	0.018211	41.1364
436	20.4029	0.00782506	1.17402	0.0295061	1.91359	0.0182928	0.0120004	6.01857e-06	0.0182529	40.9527
437	20.4475	0.00780147	1.17442	0.0287457	1.91569	0.0183321	0.0120279	6.1223e-06	0.0182949	40.7684
438	20.4921	0.007778	1.17482	0.0280035	1.91779	0.0183707	0.0120553	6.22779e-06	0.0183368	40.5838
439	20.5368	0.00775468	1.17522	0.0272791	1.91989	0.0184085	0.0120828	6.33507e-06	0.0183788	40.3987
440	20.5814	0.00773148	1.17562	0.0265722	1.92199	0.0184455	0.0121102	6.44417e-06	0.0184208	40.2132
441	20.626	0.00770841	1.17602	0.0258822	1.92409	0.0184818	0.0121377	6.5551e-06	0.0184627	40.0273
442	20.6706	0.00768547	1.17642	0.0252089	1.92619	0.0185173	0.0121651	6.66792e-06	0.0185047	39.841
443	20.7152	0.00766267	1.17682	0.0245518	1.92829	0.018552	0.0121926	6.78265e-06	0.0185466	39.6544
444	20.7598	0.00763999	1.17722	0.0239107	1.93039	0.0185859	0.01222	6.8993e-06	0.0185886	39.4674
445	20.8044	0.00761743	1.17762	0.0232852	1.93249	0.018619	0.0122475	7.01793e-06	0.0186306	39.28
446	20.849	0.00759501	1.17802	0.0226748	1.93459	0.0186513	0.0122749	7.13857e-06	0.0186725	39.0923
447	20.8936	0.00757271	1.17842	0.0220794	1.93669	0.0186828	0.0123024	7.26123e-06	0.0187145	38.9043
448	20.9382	0.00755053	1.17882	0.0214986	1.93879	0.0187135	0.0123298	7.38595e-06	0.0187565	38.716
449	20.9828	0.00752848	1.17922	0.0209319	1.94089	0.0187434	0.0123573	7.51278e-06	0.0187984	38.5274
450	21.0274	0.00750656	1.17962	0.0203792	1.94299	0.0187724	0.0123847	7.64174e-06	0.0188404	38.3385
451	21.072	0.00748475	1.18002	0.01984	1.94509	0.0188006	0.0124122	7.77288e-06	0.0188823	38.1494
452	21.1166	0.00746307	1.18042	0.0193142	1.94719	0.018828	0.0124396	7.90621e-06	0.0189243	37.96
453	21.1612	0.00744151	1.18082	0.0188013	1.94929	0.0188546	0.012467	8.04177e-06	0.0189663	37.7704
454	21.2058	0.00742007	1.18122	0.0183012	1.9514	0.0188803	0.0124945	8.17962e-06	0.0190082	37.5806
455	21.2504	0.00739875	1.18162	0.0178134	1.9535	0.0189052	0.0125219	8.31977e-06	0.0190502	37.3905
456	21.295	0.00737755	1.18202	0.0173378	1.9556	0.0189292	0.0125494	8.46227e-06	0.0190921	37.2003
457	21.3396	0.00735646	1.18242	0.0168741	1.9577	0.0189524	0.0125768	8.60716e-06	0.0191341	37.0099
458	21.3842	0.00733549	1.18282	0.0164219	1.9598	0.0189748	0.0126043	8.75447e-06	0.0191761	36.8193
459	21.4288	0.00731464	1.18322	0.015981	1.9619	0.0189963	0.0126317	8.90424e-06	0.019218	36.6286
460	21.4734	0.00729391	1.18362	0.0155512	1.964	0.0190169	0.0126592	9.05651e-06	0.01926	36.4377
461	21.5181	0.00727329	1.18402	0.0151322	1.9661	0.0190367	0.0126866	9.21132e-06	0.0193019	36.2467
462	21.5627	0.00725278	1.18442	0.0147237	1.9682	0.0190556	0.0127141	9.36872e-06	0.0193439	36.0556
